region_code,line_code,station_code,region_hex,line_hex,station_hex,operator_name,line_name,station_name,remarks,source_name,source_url,fetched_at
0,31,3,00,1F,03,東日本旅客鉄道,相模線,香川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,4,00,1F,04,東日本旅客鉄道,相模線,寒川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,6,00,1F,06,東日本旅客鉄道,相模線,宮山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,7,00,1F,07,東日本旅客鉄道,相模線,倉見,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,8,00,1F,08,東日本旅客鉄道,相模線,門沢橋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,9,00,1F,09,東日本旅客鉄道,相模線,社家,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,11,00,1F,0B,東日本旅客鉄道,相模線,厚木,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,12,00,1F,0C,東日本旅客鉄道,相模線,海老名,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,13,00,1F,0D,東日本旅客鉄道,相模線,入谷,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,14,00,1F,0E,東日本旅客鉄道,相模線,相武台下,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,15,00,1F,0F,東日本旅客鉄道,相模線,下溝,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,16,00,1F,10,東日本旅客鉄道,相模線,原当麻,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,18,00,1F,12,東日本旅客鉄道,相模線,番田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,19,00,1F,13,東日本旅客鉄道,相模線,上溝,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,20,00,1F,14,東日本旅客鉄道,相模線,南橋本,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,66,00,1F,42,西日本旅客鉄道,宇野線,大元,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,67,00,1F,43,西日本旅客鉄道,宇野線,備前西市,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,68,00,1F,44,西日本旅客鉄道,宇野線,妹尾,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,70,00,1F,46,西日本旅客鉄道,宇野線,備中箕島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,71,00,1F,47,西日本旅客鉄道,宇野線,早島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,72,00,1F,48,西日本旅客鉄道,宇野線,久々原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,73,00,1F,49,西日本旅客鉄道,宇野線,茶屋町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,75,00,1F,4B,西日本旅客鉄道,宇野線,彦崎,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,76,00,1F,4C,西日本旅客鉄道,宇野線,備前片岡,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,77,00,1F,4D,西日本旅客鉄道,宇野線,迫川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,78,00,1F,4E,西日本旅客鉄道,宇野線,常山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,80,00,1F,50,西日本旅客鉄道,宇野線,八浜,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,81,00,1F,51,西日本旅客鉄道,宇野線,備前田井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,82,00,1F,52,西日本旅客鉄道,宇野線,宇野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,130,00,1F,82,東日本旅客鉄道,磐越西線,郡山富田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,131,00,1F,83,東日本旅客鉄道,磐越西線,喜久田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,132,00,1F,84,東日本旅客鉄道,磐越西線,安子ケ島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,133,00,1F,85,東日本旅客鉄道,磐越西線,磐梯熱海,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,134,00,1F,86,東日本旅客鉄道,磐越西線,中山宿,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,135,00,1F,87,東日本旅客鉄道,磐越西線,上戸,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,136,00,1F,88,東日本旅客鉄道,磐越西線,猪苗代湖畔,臨時駅,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,137,00,1F,89,東日本旅客鉄道,磐越西線,関都,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,138,00,1F,8A,東日本旅客鉄道,磐越西線,川桁,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,139,00,1F,8B,東日本旅客鉄道,磐越西線,猪苗代,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,140,00,1F,8C,東日本旅客鉄道,磐越西線,翁島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,141,00,1F,8D,東日本旅客鉄道,磐越西線,磐梯町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,142,00,1F,8E,東日本旅客鉄道,磐越西線,東長原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,144,00,1F,90,東日本旅客鉄道,磐越西線,広田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,145,00,1F,91,東日本旅客鉄道,磐越西線,会津若松,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,146,00,1F,92,東日本旅客鉄道,磐越西線,堂島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,147,00,1F,93,東日本旅客鉄道,磐越西線,笈川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,149,00,1F,95,東日本旅客鉄道,磐越西線,塩川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,150,00,1F,96,東日本旅客鉄道,磐越西線,姥堂,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,151,00,1F,97,東日本旅客鉄道,磐越西線,会津豊川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,152,00,1F,98,東日本旅客鉄道,磐越西線,喜多方,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,154,00,1F,9A,東日本旅客鉄道,磐越西線,山都,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,155,00,1F,9B,東日本旅客鉄道,磐越西線,荻野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,156,00,1F,9C,東日本旅客鉄道,磐越西線,尾登,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,157,00,1F,9D,東日本旅客鉄道,磐越西線,野沢,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,159,00,1F,9F,東日本旅客鉄道,磐越西線,上野尻,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,160,00,1F,A0,東日本旅客鉄道,磐越西線,徳沢,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,161,00,1F,A1,東日本旅客鉄道,磐越西線,豊実,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,162,00,1F,A2,東日本旅客鉄道,磐越西線,日出谷,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,164,00,1F,A4,東日本旅客鉄道,磐越西線,鹿瀬,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,165,00,1F,A5,東日本旅客鉄道,磐越西線,津川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,166,00,1F,A6,東日本旅客鉄道,磐越西線,三川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,167,00,1F,A7,東日本旅客鉄道,磐越西線,五十島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,169,00,1F,A9,東日本旅客鉄道,磐越西線,東下条,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,170,00,1F,AA,東日本旅客鉄道,磐越西線,咲花,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,171,00,1F,AB,東日本旅客鉄道,磐越西線,馬下,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,172,00,1F,AC,東日本旅客鉄道,磐越西線,猿和田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,174,00,1F,AE,東日本旅客鉄道,磐越西線,五泉,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,175,00,1F,AF,東日本旅客鉄道,磐越西線,北五泉,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,176,00,1F,B0,東日本旅客鉄道,磐越西線,新関,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,177,00,1F,B1,東日本旅客鉄道,磐越西線,東新津,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,194,00,1F,C2,北海道旅客鉄道,函館線,池田園,廃止,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,195,00,1F,C3,北海道旅客鉄道,函館線,流山温泉,廃止,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,196,00,1F,C4,北海道旅客鉄道,函館線,銚子口,廃止,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,197,00,1F,C5,北海道旅客鉄道,函館線,鹿部,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,198,00,1F,C6,北海道旅客鉄道,函館線,渡島沼尻,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,200,00,1F,C8,北海道旅客鉄道,函館線,渡島砂原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,201,00,1F,C9,北海道旅客鉄道,函館線,掛澗,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,202,00,1F,CA,北海道旅客鉄道,函館線,尾白内,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,31,204,00,1F,CC,北海道旅客鉄道,函館線,東森,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=031,2026-07-15T08:46:36Z
0,32,66,00,20,42,西日本旅客鉄道,吉備線,備前三門,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,67,00,20,43,西日本旅客鉄道,吉備線,大安寺,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,68,00,20,44,西日本旅客鉄道,吉備線,備前一宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,70,00,20,46,西日本旅客鉄道,吉備線,吉備津,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,71,00,20,47,西日本旅客鉄道,吉備線,備中高松,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,72,00,20,48,西日本旅客鉄道,吉備線,足守,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,73,00,20,49,西日本旅客鉄道,吉備線,服部,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,75,00,20,4B,西日本旅客鉄道,吉備線,東総社,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,76,00,20,4C,西日本旅客鉄道,吉備線,総社,連絡駅 128-107,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,130,00,20,82,東日本旅客鉄道,磐越東線,赤井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,131,00,20,83,東日本旅客鉄道,磐越東線,小川郷,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,132,00,20,84,東日本旅客鉄道,磐越東線,江田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,133,00,20,85,東日本旅客鉄道,磐越東線,川前,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,134,00,20,86,東日本旅客鉄道,磐越東線,夏井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,135,00,20,87,東日本旅客鉄道,磐越東線,小野新町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,136,00,20,88,東日本旅客鉄道,磐越東線,神俣,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,137,00,20,89,東日本旅客鉄道,磐越東線,菅谷,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,139,00,20,8B,東日本旅客鉄道,磐越東線,大越,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,140,00,20,8C,東日本旅客鉄道,磐越東線,磐城常葉,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,141,00,20,8D,東日本旅客鉄道,磐越東線,船引,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,142,00,20,8E,東日本旅客鉄道,磐越東線,要田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,144,00,20,90,東日本旅客鉄道,磐越東線,三春,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,32,145,00,20,91,東日本旅客鉄道,磐越東線,舞木,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=032,2026-07-15T08:46:36Z
0,33,2,00,21,02,東日本旅客鉄道,伊東線,来宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,3,00,21,03,東日本旅客鉄道,伊東線,伊豆多賀,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,4,00,21,04,東日本旅客鉄道,伊東線,網代,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,6,00,21,06,東日本旅客鉄道,伊東線,宇佐美,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,7,00,21,07,東日本旅客鉄道,伊東線,伊東,連絡駅 128-165,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,66,00,21,42,西日本旅客鉄道,津山線,法界院,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,67,00,21,43,西日本旅客鉄道,津山線,備前原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,68,00,21,44,西日本旅客鉄道,津山線,玉柏,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,70,00,21,46,西日本旅客鉄道,津山線,牧山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,71,00,21,47,西日本旅客鉄道,津山線,野々口,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,72,00,21,48,西日本旅客鉄道,津山線,金川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,73,00,21,49,西日本旅客鉄道,津山線,建部,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,75,00,21,4B,西日本旅客鉄道,津山線,福渡,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,76,00,21,4C,西日本旅客鉄道,津山線,神目,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,77,00,21,4D,西日本旅客鉄道,津山線,弓削,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,78,00,21,4E,西日本旅客鉄道,津山線,誕生寺,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,80,00,21,50,西日本旅客鉄道,津山線,小原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,81,00,21,51,西日本旅客鉄道,津山線,亀甲,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,82,00,21,52,西日本旅客鉄道,津山線,佐良山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,83,00,21,53,西日本旅客鉄道,津山線,津山口,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,85,00,21,55,西日本旅客鉄道,津山線,津山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,86,00,21,56,西日本旅客鉄道,因美線,東津山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,87,00,21,57,西日本旅客鉄道,因美線,高野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,88,00,21,58,西日本旅客鉄道,因美線,美作滝尾,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,90,00,21,5A,西日本旅客鉄道,因美線,三浦,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,91,00,21,5B,西日本旅客鉄道,因美線,美作加茂,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,92,00,21,5C,西日本旅客鉄道,因美線,知和,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,93,00,21,5D,西日本旅客鉄道,因美線,美作河井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,95,00,21,5F,西日本旅客鉄道,因美線,那岐,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,96,00,21,60,西日本旅客鉄道,因美線,土師,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,97,00,21,61,西日本旅客鉄道,因美線,智頭,連絡駅 128-106,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,98,00,21,62,西日本旅客鉄道,因美線,因幡社,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,100,00,21,64,西日本旅客鉄道,因美線,用瀬,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,101,00,21,65,西日本旅客鉄道,因美線,鷹狩,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,102,00,21,66,西日本旅客鉄道,因美線,国英,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,103,00,21,67,西日本旅客鉄道,因美線,河原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,105,00,21,69,西日本旅客鉄道,因美線,郡家,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,106,00,21,6A,西日本旅客鉄道,因美線,東郡家,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,107,00,21,6B,西日本旅客鉄道,因美線,津ノ井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,130,00,21,82,東日本旅客鉄道,只見線,七日町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,131,00,21,83,東日本旅客鉄道,只見線,西若松,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,132,00,21,84,東日本旅客鉄道,只見線,会津本郷,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,134,00,21,86,東日本旅客鉄道,只見線,会津高田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,135,00,21,87,東日本旅客鉄道,只見線,根岸,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,136,00,21,88,東日本旅客鉄道,只見線,新鶴,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,137,00,21,89,東日本旅客鉄道,只見線,若宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,139,00,21,8B,東日本旅客鉄道,只見線,会津坂下,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,140,00,21,8C,東日本旅客鉄道,只見線,塔寺,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,141,00,21,8D,東日本旅客鉄道,只見線,会津坂本,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
0,33,142,00,21,8E,東日本旅客鉄道,只見線,会津柳津,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=033,2026-07-15T08:46:36Z
